mass,lifetime,type,Z,mass_final,remnant_mass,Ce,Kr,He,Cd,Na,Zr,Os,Ar,Ge,In,Rh,Mn,Pb,Dy,Si,Fe,Hf,N,I,Nb,S,Rb,Br,Xe,Tm,Cs,O,Nd,Ho,W,Ga,V,H,Te,La,Cu,Sb,Cl,Lu,Ti,B,Sm,Th,Ni,Ta,Mo,Au,Al,Pd,Ag,C,Se,Eu,Ne,Pt,Li,Hg,U,Bi,Yb,Co,Sr,Zn,Sn,Be,K,Cr,As,Ru,F,Tl,Ca,P,Pr,Y,Sc,Gd,Er,Ba,Mg,Tb,Re,Ir
13.0,,cc,0.0002640369638765966,13.0,1.77094,1.538703907539901e-11,1.2314466215337705e-09,0.3301193701877094,3.825720763803915e-11,1.7344105383709766e-05,1.4450957604643667e-10,3.600120499845936e-11,0.00046601075274867176,3.404660764124512e-09,4.91532416782883e-12,1.066865792862448e-11,1.511542373092672e-05,9.324021779205025e-09,1.891354895245016e-11,0.004379349384543319,0.006242714860282161,8.026334350337429e-12,6.054708052143277e-05,4.053197685291556e-11,8.545782104646338e-12,0.00267509363276178,1.7971566631579134e-10,2.2813485723649176e-10,2.2242361604622294e-10,2.1735835412759387e-12,1.6420252452119765e-11,0.05989034625338185,2.1429157917047374e-11,4.512247685914938e-12,4.76649158522619e-12,4.723580602472513e-09,6.159425143333459e-07,0.5725252202094565,1.740830968932395e-10,7.876221250932846e-12,5.882395320712508e-06,1.0333830258276293e-11,3.5701020388171398e-06,1.909773925867348e-12,1.692226563220786e-05,4.098069339731018e-08,1.2571147540399642e-11,4.202373128293909e-17,0.00026393871787130886,9.223981793667502e-13,5.173896123094899e-11,2.2850443403098743e-11,0.00013995472461630803,3.384440015459887e-11,1.4296931354895243e-11,0.011001622709291784,1.394968501370551e-09,4.3155793984536554e-12,0.007669135110151696,7.853212503985195e-11,1.4137827502925444e-08,1.0952280956731904e-10,8.251424785333768e-18,5.977419303129558e-11,1.212110719864352e-11,1.9378113573175316e-05,2.705469202230641e-10,2.0584685834789373e-05,8.188648916293974e-11,7.420407407209508e-13,1.5133284887604128e-06,8.932611322764328e-05,1.0519936664333434e-10,4.578269240702249e-11,5.455461098257557e-07,1.960556805289134e-11,0.0004047358641139543,1.65243573371235e-05,4.2465709507296245e-12,4.518009521723101e-11,8.30520096962702e-09,1.592585060548256e-11,1.3233415797938562e-11,6.880066897852536e-11,0.003954250489355298,2.95729117130018e-12,2.919166875945093e-12,3.8754535108014384e-11
13.0,,cc,0.00010009901622281853,13.0,1.74225,4.891968466167751e-12,4.0057354267060466e-10,0.33022334756056937,1.397204237081122e-11,1.3829228753525351e-05,4.616456219049099e-11,1.1940398925184873e-11,0.00043954533750998205,2.284837734005463e-09,1.6540310452799184e-12,3.582376585019209e-12,1.4705513979258733e-05,9.256535275698964e-09,6.531099722413449e-12,0.004164202171837179,0.006237610923941285,3.3257961848504363e-12,2.6040114587728457e-05,1.3676889254069419e-11,2.25876396260354e-12,0.002488258238369123,5.79785481113011e-11,7.49258954942151e-11,7.615645044524884e-11,7.631942439652683e-13,5.7622349048433305e-12,0.06070342937265438,7.704418733761186e-12,1.5780506762008396e-12,1.431078412649064e-12,4.201319979569629e-09,6.067899500344207e-07,0.5723639306145722,5.888019097954742e-11,2.436623348360019e-12,5.638665807998934e-06,3.3464146921009974e-12,3.4123390553174483e-06,6.641651040394395e-13,1.6178553845306568e-05,3.543454677888565e-08,5.408054096067154e-12,5.304612378139504e-19,0.0002515813575483556,3.149283027247896e-13,1.7478741311540938e-11,1.387533032799627e-11,0.0001430028202793631,1.18453207790189e-11,4.868885878616954e-12,0.010679681124558636,4.713366347627191e-10,1.4601825409162577e-12,0.007430068699340454,2.6919156492194262e-11,1.2507455345872843e-08,8.349660011991738e-11,2.0639470586929003e-20,5.152583775621239e-11,4.556680331327307e-12,1.953836246141547e-05,6.557050032200041e-11,1.9645454704092744e-05,2.5447406542159847e-11,6.084102063023252e-13,1.4539321800537409e-06,9.266194097399569e-05,3.381910239612712e-11,1.5989627589882527e-11,5.184464035886389e-07,1.668449734627257e-11,0.00038796130019298514,1.5805822655503986e-05,1.4140658657369368e-12,1.0657547023161822e-11,8.184219759721082e-09,5.380752814727633e-12,4.727275165996758e-12,1.9100315782460968e-11,0.004256401057049588,1.0092158735093602e-12,9.63983922186938e-13,1.3143292398569874e-11
13.0,,cc,3.8125610429710555e-05,13.0,1.73354,1.8299386852658246e-12,1.3220986006252185e-10,0.3317976518800049,5.966792586136197e-12,1.1606751366445184e-05,2.0058582731399216e-11,4.010996320050841e-12,0.00045908918688239246,2.067724822171294e-09,5.867002589988337e-13,1.2201525590114375e-12,1.4305647026661437e-05,9.228877571127044e-09,2.3147080893199816e-12,0.004260129801197536,0.0061129706102005426,1.9280363130921335e-12,1.2404268954045902e-05,4.690009106675921e-12,6.428532121003403e-13,0.0025821238928199278,1.9862183862544222e-11,2.4958860192110033e-11,2.636931565016873e-11,2.701673817685413e-13,2.072718493652842e-12,0.05952466498971283,3.369774534325777e-12,5.436330488902459e-13,4.929262607775646e-13,4.197758657111462e-09,6.442112020989735e-07,0.5729803356774267,2.007012211466601e-11,8.053797554866391e-13,5.419768054916984e-06,1.118732059582158e-12,3.4375917546416527e-06,2.232804536651264e-13,1.6220101510589838e-05,3.3460496731005126e-08,3.268967004720205e-12,7.299657567683193e-21,0.0002483013653711991,1.05189886619222e-13,6.267176202640404e-12,1.109505558977709e-11,0.00013975108419148516,4.375760442943036e-12,1.6829021715782952e-12,0.010384554123478006,1.7448010288946129e-10,5.024772643758554e-13,0.0066481455576995795,9.341330817310852e-12,1.1836418760639986e-08,7.75940100084676e-11,0.0,4.9562595526900195e-11,1.8914868556760506e-12,1.9374053606900482e-05,1.7812775263924958e-11,2.0598209893169636e-05,9.10618987685573e-12,5.256877493019103e-13,1.4360986769579796e-06,9.278290554442123e-05,1.1772908260447382e-11,5.962766476781528e-12,4.490629709775741e-07,1.3805923954818105e-11,0.0004071603887338167,1.644607090425919e-05,5.055518769870926e-13,2.899597566582582e-12,8.590551069279968e-09,1.8141334163526079e-12,1.7203372665415757e-12,5.970033178123386e-12,0.004239586524959925,3.4012369457664604e-13,3.235781248058396e-13,4.514399376556612e-12
13.0,,cc,5.59474797847092e-06,13.0,1.68938,4.881957841391541e-13,1.65661855848751e-11,0.3344251492844778,2.3680503809693893e-12,8.368559813697216e-06,1.038965043472418e-11,4.723603834272568e-13,0.0004456033395060571,1.9235591948098334e-09,1.0812121705087783e-13,1.7941279965200845e-13,1.4940648700071259e-05,9.210510122345194e-09,3.2554902383777373e-13,0.004077183390477268,0.006953270715575274,1.242213601022756e-12,4.133849426468222e-06,6.067218242678121e-13,1.0987107691709209e-13,0.0025007168917972663,2.1655939285379582e-12,2.7970615227105146e-12,3.730496736695247e-12,4.394666251717412e-14,2.600166922768159e-13,0.055218881605252415,1.2791110478470676e-12,7.831568914878229e-14,1.080235212570133e-13,4.13058788996536e-09,6.453002258054819e-07,0.5757571223471835,2.4797615868979773e-12,1.0572640580268808e-13,5.5340644456272065e-06,1.415351236271752e-13,3.128154778429476e-06,3.102455214656668e-14,1.5668073903587954e-05,3.1105594388282865e-08,2.0333468722315842e-12,9.199407282713061e-17,0.0002726544081849624,2.047572962401708e-14,1.6750689175306037e-12,8.681911336425411e-12,0.00012618936892937787,1.1251524673271669e-12,2.7095596881514894e-13,0.010007207230019221,4.352502338510178e-11,5.85992633471905e-14,0.0056796302987811445,1.1929300338973458e-12,1.0435118973142055e-08,6.928476343471887e-11,1.0583239539477058e-17,6.334215100498469e-11,6.233593737566994e-13,1.988529364438024e-05,3.1894520371120243e-12,1.8997870560844585e-05,2.195709580907147e-12,3.8759325306658696e-13,1.2351763740626064e-06,9.072920591444144e-05,1.916013445770435e-12,1.7097487140404328e-12,3.688542272660561e-07,9.43286044443187e-12,0.00039341568506002015,1.5588712201453147e-05,9.693102588540682e-14,5.37569116458691e-13,7.897162136116322e-09,2.121133677906251e-13,2.871622422113023e-13,9.335848963186809e-13,0.003943977960536204,4.1933510276182914e-14,3.96039297580504e-14,5.940240234399175e-13
13.0,,cc,0.0,13.0,1.68938,4.881957841391541e-13,1.65661855848751e-11,0.3344251492844778,2.3680503809693893e-12,8.368559813697216e-06,1.038965043472418e-11,4.723603834272568e-13,0.0004456033395060571,1.9235591948098334e-09,1.0812121705087783e-13,1.7941279965200845e-13,1.4940648700071259e-05,9.210510122345194e-09,3.2554902383777373e-13,0.004077183390477268,0.006953270715575274,1.242213601022756e-12,4.133849426468222e-06,6.067218242678121e-13,1.0987107691709209e-13,0.0025007168917972663,2.1655939285379582e-12,2.7970615227105146e-12,3.730496736695247e-12,4.394666251717412e-14,2.600166922768159e-13,0.055218881605252415,1.2791110478470676e-12,7.831568914878229e-14,1.080235212570133e-13,4.13058788996536e-09,6.453002258054819e-07,0.5757571223471835,2.4797615868979773e-12,1.0572640580268808e-13,5.5340644456272065e-06,1.415351236271752e-13,3.128154778429476e-06,3.102455214656668e-14,1.5668073903587954e-05,3.1105594388282865e-08,2.0333468722315842e-12,9.199407282713061e-17,0.0002726544081849624,2.047572962401708e-14,1.6750689175306037e-12,8.681911336425411e-12,0.00012618936892937787,1.1251524673271669e-12,2.7095596881514894e-13,0.010007207230019221,4.352502338510178e-11,5.85992633471905e-14,0.0056796302987811445,1.1929300338973458e-12,1.0435118973142055e-08,6.928476343471887e-11,1.0583239539477058e-17,6.334215100498469e-11,6.233593737566994e-13,1.988529364438024e-05,3.1894520371120243e-12,1.8997870560844585e-05,2.195709580907147e-12,3.8759325306658696e-13,1.2351763740626064e-06,9.072920591444144e-05,1.916013445770435e-12,1.7097487140404328e-12,3.688542272660561e-07,9.43286044443187e-12,0.00039341568506002015,1.5588712201453147e-05,9.693102588540682e-14,5.37569116458691e-13,7.897162136116322e-09,2.121133677906251e-13,2.871622422113023e-13,9.335848963186809e-13,0.003943977960536204,4.1933510276182914e-14,3.96039297580504e-14,5.940240234399175e-13
15.0,,cc,0.02865003477107615,15.0,1.61692,1.2293815922792063e-08,5.860755446429372e-07,0.3731838425086004,1.0603107804780365e-08,0.00023564157129748905,7.481291302151671e-08,6.521771102018369e-09,0.0005733107670282177,1.633946744695541e-06,1.1095529579140229e-09,1.913311435035881e-09,7.559844221210663e-05,2.8657924782635987e-08,3.4491144788793014e-09,0.007053300137188152,0.011609692537143916,1.933948164398629e-09,0.0052356038595002055,6.579524294855893e-09,5.605084928133136e-09,0.0035326519904237286,1.1944567319331574e-07,1.5316481706752105e-07,3.7890140386219014e-08,3.5757688065826405e-10,2.6038326005672835e-09,0.052249807293986136,8.083013775603226e-09,7.377942895058537e-10,1.7541983609154246e-09,8.269508962062545e-07,2.453789411704929e-06,0.5185966213333328,3.070834934858045e-08,4.661868867256267e-09,1.6679045481309237e-05,2.100099528658575e-09,2.2272107765925333e-05,3.6018965738828435e-10,1.9748767847162238e-05,5.535364803916588e-08,2.4526850321450672e-09,4.110929621581878e-15,0.0012182407188778665,2.378591572343586e-10,1.4988978620765922e-08,1.989265550232084e-09,0.000424862587685346,8.194725728307684e-09,2.6652982721466208e-09,0.010679658942485584,7.535264677488292e-07,7.42376194418624e-10,0.009657836910486974,1.2497945868962901e-08,3.327055177134112e-08,7.088535673402536e-09,6.159217105479456e-16,1.4489116107801792e-09,2.720520986200486e-09,5.4460856544233467e-05,1.818948963915631e-07,1.547068537287381e-05,2.6281018270831524e-08,1.2998203701987884e-11,1.4329523547643743e-05,0.00012042924349252938,1.4411929092555673e-07,9.861349554811001e-09,1.3550692366779545e-06,2.791233408154177e-09,0.0003729555274271692,9.165677855919563e-05,1.5947898391102795e-09,3.4089088610394616e-08,2.848925658368627e-07,3.0367262244565532e-09,2.3993071848931637e-09,4.766071711444601e-08,0.004936741019257151,5.040924809535623e-10,5.637767987638121e-10,6.005642946167847e-09
15.0,,cc,0.02322040452907957,15.0,1.68714,8.907911297797767e-09,4.236386546542215e-07,0.3648431083929374,8.174282610949112e-09,0.00019036555631171665,5.6357980178564175e-08,5.12559236707965e-09,0.000556214514386841,1.246340756231193e-06,8.618450130174883e-10,1.509292518662406e-09,6.2141718608924e-05,2.4990461854177087e-08,2.6952823810961736e-09,0.006426724986216334,0.009312490103554007,1.4391698703359006e-09,0.004246774629944279,5.239985998500697e-09,4.215735762262955e-09,0.0033673742073453785,8.474414964177495e-08,1.1409516813066463e-07,3.0089337678004575e-08,2.809133424373125e-10,2.0573265248789513e-09,0.05443064240140736,5.982695679215435e-09,5.814438069655957e-10,1.2949466906434831e-09,6.427769840590226e-07,2.13150938265707e-06,0.5292101089341283,2.4330991988197875e-08,3.4506605642964776e-09,1.3403198110698978e-05,1.6557261174533497e-09,1.8687351928886805e-05,2.796963237050491e-10,1.9743668903601478e-05,5.6620475990884006e-08,1.8743703456657698e-09,1.2028144215442813e-15,0.000877681129374154,1.7869006133918635e-10,1.1580772275829536e-08,1.5739968721972587e-09,0.00038742539168893833,6.374045096245285e-09,2.0953799559223185e-09,0.011009571947725736,5.641145779344183e-07,5.871600843094573e-10,0.00962239210808196,9.925098025518182e-09,3.3204114442726804e-08,5.3203661722575e-09,1.5776561174683727e-16,1.1795361778010133e-09,2.0608160079802534e-09,4.323518763060679e-05,1.3557625333699893e-07,1.2091680525446824e-05,2.0278883350384514e-08,1.020171473297248e-11,1.197706923981774e-05,0.00011277551179836637,1.0922070839774474e-07,7.731537025102044e-09,1.2781325725651737e-06,2.0919659637373186e-09,0.0003819580928515737,7.760015503806094e-05,1.184118213516855e-09,2.572016831845298e-08,2.2063178009834098e-07,2.3661683515037335e-09,1.8686500045820356e-09,3.489061328670173e-08,0.004758462118583084,3.959795265630375e-10,4.388538601021869e-10,4.797924713397422e-09
15.0,,cc,0.018846084510616166,15.0,1.73387,6.494798859953882e-09,3.2298783443249834e-07,0.35674728266645966,6.3068762329330414e-09,0.0001605087542486015,4.313346092643446e-08,4.024253018777895e-09,0.0005060129924853744,1.0073714037175875e-06,6.705631559467606e-10,1.1943875116556222e-09,5.481123733899788e-05,2.2017994697775462e-08,2.1098897266949745e-09,0.005992497435197756,0.008555201177736083,1.0729394631290364e-09,0.0034274737018256266,4.163527720593722e-09,3.1913753295045352e-09,0.003086699347134394,6.385833698297846e-08,8.989727976433215e-08,2.3844154097690885e-08,2.210380872191061e-10,1.6250481489326578e-09,0.0587581756925343,4.437932539482125e-09,4.591331458383115e-10,9.59115016964254e-10,5.309506238820213e-07,1.8496999501738638e-06,0.5354508136797242,1.9260551193151277e-08,2.5709557346415265e-09,1.1379791996610918e-05,1.3041836617008878e-09,1.6172131586227483e-05,2.1678696047754697e-10,1.9028042842939125e-05,5.453341554771437e-08,1.4317551539145176e-09,6.710796592525476e-17,0.0006907851046235791,1.34176562418731e-10,8.920555580263423e-09,1.253334619817535e-09,0.00037787131589996477,4.952136003491597e-09,1.6453630410677416e-09,0.010959551881370077,4.5303359005226085e-07,4.624589085136359e-10,0.00979734624943371,7.878926536978003e-09,3.2469387522962614e-08,4.064161138176694e-09,3.392294175467902e-18,9.601594436357852e-10,1.5664144931490947e-09,3.504104060490889e-05,1.0399263311907844e-07,1.0050717880798694e-05,1.565567742815727e-08,7.893409758535457e-12,9.87086663555988e-06,0.00011272338654905389,8.866037043207023e-08,6.047863242709064e-09,1.5208353905773575e-06,1.5685599342083936e-09,0.0003621265639640197,7.12849188120424e-05,8.79088324929727e-10,1.9765598558132628e-08,1.7341681409725369e-07,1.841538670282893e-09,1.4612022345627546e-09,2.5784224939752588e-08,0.00478069640505558,3.1074774632843187e-10,3.4161281398569133e-10,3.823828049325613e-09
15.0,,cc,0.015303226470930074,15.0,1.78436,4.7034951012588116e-09,2.1788116126044595e-07,0.35119090607795006,4.865800142861035e-09,0.00015627468665914022,3.216751515628453e-08,3.1785978507283787e-09,0.0004542628733833548,6.922456271508606e-07,5.224858576656143e-10,9.423607180583006e-10,4.39309030815004e-05,1.9541637030064376e-08,1.6591874324663807e-09,0.005459507825576362,0.007784882987127373,8.005943790841759e-10,0.002701966079584492,3.3201191921087433e-09,2.324208286545336e-09,0.0027645780393533723,4.224956188273894e-08,6.233954617407858e-08,1.8922286851034074e-08,1.7412247912322068e-10,1.2874518373684513e-09,0.0610126734535747,3.3068538489244563e-09,3.6371602132019335e-10,7.094070586063179e-10,3.6354122842329237e-07,1.4692824638080335e-06,0.5409189497946373,1.5291693251329486e-08,1.9091252485691195e-09,8.9583402695594e-06,1.0284919988740612e-09,1.4012563901559063e-05,1.6869546991292138e-10,1.7727298110420682e-05,6.023196455109248e-08,1.0883285258981025e-09,2.7140115802185893e-17,0.0005694185071627254,1.013279962226574e-10,6.782692325154136e-09,9.993613627489853e-10,0.00034537563069211933,3.851749215323662e-09,1.2989768183758035e-09,0.011426432620743299,3.139091031535363e-07,3.625091179844487e-10,0.010080305077922824,6.2980218740825255e-09,2.5575360814913234e-08,3.0753364952435146e-09,6.332345614741321e-19,7.816420544143151e-10,1.1920545429506252e-09,3.0345938600022396e-05,7.772551386084972e-08,9.297891740392446e-06,1.2061760610912525e-08,6.3956720976055645e-12,8.297836881149909e-06,9.69427814316976e-05,6.316273748376923e-08,4.7071681734671944e-09,2.087859536125379e-06,1.1800192801862034e-09,0.0003310441572258324,6.184044056890169e-05,6.495591586937901e-10,1.4831896147292147e-08,1.287724241883102e-07,1.4394458989500317e-09,1.1398947232218795e-09,1.9035426812473703e-08,0.004505744708542303,2.4493403270670207e-10,2.6703663235378686e-10,3.0605403900227302e-09
15.0,,cc,0.009892250062533043,15.0,1.76151,2.4980383714456865e-09,1.203505845455184e-07,0.34169888559797973,2.8843115793417524e-09,0.0001350864033586912,1.8688635184224182e-08,1.972857274507893e-09,0.0006077414893994707,4.306897538918713e-07,3.1721238600474823e-10,5.923855364169176e-10,5.091811830503327e-05,1.577147318160908e-08,1.0273058037585858e-09,0.006521007305213811,0.010780135498837103,4.419289208965674e-10,0.0018139654144845826,2.1082842529623846e-09,1.353976170998354e-09,0.003880959010430948,2.1520860762821136e-08,3.426591703434455e-08,1.191104536846725e-08,1.0801911698388561e-10,8.183108496512819e-10,0.06264252020434355,1.8749698794953202e-09,2.278945710575753e-10,3.885243634281553e-10,2.3663499387014684e-07,1.5642887368574512e-06,0.5436949464781105,9.56845335079756e-09,1.0538979370003678e-09,5.8534470321010935e-06,6.419568999183441e-10,1.2623494069187647e-05,1.027122504152664e-10,1.7357777964103155e-05,6.373635135124928e-08,6.5808396576951e-10,4.201377951715037e-16,0.0006992264072413093,5.910749866487795e-11,4.168837986809673e-09,6.418058252867207e-10,0.00026801999321674906,2.3246180644469273e-09,8.103801868642119e-10,0.012237355846474937,1.8786679598655137e-07,2.3003907545346936e-10,0.010341010190739278,3.977823679286686e-09,2.8088993140456352e-08,1.830372648240094e-09,6.42305192661701e-17,5.273879422804262e-10,6.982418765282145e-10,2.7650585527503515e-05,4.679262589615583e-08,7.061325725214886e-06,7.140108652875064e-09,4.367507170379703e-12,7.08437027183614e-06,0.00011381017548073835,3.727743874112531e-08,2.9176088058381277e-09,2.2603257622281693e-06,6.753262645513195e-10,0.000441727366111996,5.499260111991624e-05,3.7877205028670184e-10,8.981462387326651e-09,7.866909292525054e-08,8.916114300044793e-10,6.988073639818438e-10,1.0262881793920606e-08,0.003934387532112801,1.5390274872738506e-10,1.643305241005583e-10,1.9467114451874796e-09
15.0,,cc,0.0062947699060105534,15.0,1.47104,1.3848891045579264e-09,8.069030878944132e-08,0.32736031712711106,1.7003496203699323e-09,0.0002635716270873741,1.189083787667345e-08,1.2002325751572922e-09,0.0015516916490254978,3.0193510809404417e-07,1.964856426510242e-10,3.6897366833814274e-10,6.306404926912343e-05,1.361384541014239e-08,6.276813620559156e-10,0.010026532712048819,0.010663679617649842,2.493336442712522e-10,0.0011269419378873175,1.3120151142438149e-09,7.966613841714367e-10,0.009154210869867306,1.4994559818345236e-08,2.375363664317139e-08,7.424833616183358e-09,6.747717489001372e-11,5.330269288991911e-10,0.07379458966542883,1.074298172217229e-09,1.4244775651639152e-10,2.2437993755617573e-10,1.4030354143999244e-07,2.2032421634774586e-06,0.5317481985176244,5.927542397937462e-09,6.162863886063672e-10,3.69065249657032e-06,4.035439531198259e-10,3.305581508112967e-05,6.332082436491792e-11,1.8620982691943807e-05,7.392996653105634e-08,3.6935655068830127e-10,2.5938283504423104e-17,0.0007308069578149392,3.516884904678557e-11,2.4067282333601398e-09,4.092014463787313e-10,0.00026363741189271015,1.3949832063957616e-09,4.98603735985619e-10,0.012773010268342874,1.2483793284923601e-07,1.393600838497564e-10,0.015060912664388098,2.468006090638157e-09,1.7626357251407353e-08,1.136261767349449e-09,4.6122944261791e-18,3.630936893892805e-10,4.164634236482331e-10,2.3908267893467052e-05,3.1568731816784143e-08,4.941167909432801e-06,4.248618593003454e-09,2.8651056696154032e-12,3.152172790813189e-05,0.00013658356370334454,2.0149368465868775e-08,1.7548691843275464e-09,1.8385818274279768e-06,4.176499893561663e-10,0.00100406681591194,5.745223579639529e-05,2.092755097213681e-10,5.988945196083069e-09,8.44477328634278e-08,5.373763689152751e-10,4.299595238658404e-10,6.187428671531293e-09,0.004099917510289039,9.510487132787739e-11,9.966228002743743e-11,1.2130518532097071e-09
15.0,,cc,0.004163189861658025,15.0,1.49778,7.707776647099516e-10,4.7501980415072486e-08,0.3236569736680338,1.0196855035690428e-09,0.0002349924679052778,7.822738779252597e-09,7.583902091656039e-10,0.0015430226816034699,1.5974055377560136e-07,1.2106138842353332e-10,2.341688996328011e-10,5.06475972099403e-05,1.2079687636551622e-08,3.958098808936605e-10,0.00970697040931047,0.008768237208399804,1.4358574367770633e-10,0.0007505939541793869,8.389435218801057e-10,4.6124785405659223e-10,0.009235624693272663,8.387805857110905e-09,1.2747237121006767e-08,4.699886766768725e-09,4.3028627884895965e-11,3.390953487648698e-10,0.07833191492954493,6.235724199427945e-10,9.122870165054339e-11,1.2912018912445508e-10,7.495848830784863e-08,1.782448056689937e-06,0.5331930676195471,3.754638029894344e-09,3.5793300657225256e-10,2.434897372432089e-06,2.5325835307082836e-10,3.17658355440809e-05,3.964384375310134e-11,1.7052560912205547e-05,7.106682530724578e-08,2.2000522876978752e-10,3.979449305373487e-17,0.0005089600821198292,2.1272382689661403e-11,1.4646465544184585e-09,2.602831238122324e-10,0.00022198645852311693,8.537188699339811e-10,3.1475120387610336e-10,0.012680830189405889,6.954207752502922e-08,8.87528125004629e-11,0.01588370327249889,1.5777971118823424e-09,1.5223700850674926e-08,6.765050487993826e-10,7.300779442195432e-18,2.593003224654908e-10,2.527577094729608e-10,1.706423091906368e-05,1.879085217097633e-08,3.887628997305629e-06,2.537983405691805e-09,2.0283923680698434e-12,3.0762745681821216e-05,0.00012627242853397442,9.309358016681701e-09,1.0894581039266139e-09,1.8187157371158227e-06,2.5321095345802394e-10,0.0009753572372617244,4.519745641827789e-05,1.2298347975369978e-10,3.490159396010434e-09,6.094138593505364e-08,3.383375178304012e-10,2.6955651441022295e-10,3.5618930812858924e-09,0.00397787474948564,6.097219568337652e-11,6.249061265480788e-11,7.790378174848285e-10
15.0,,cc,0.002787986920611889,15.0,1.47622,4.4417041685090995e-10,2.7641343322650913e-08,0.3200412574738719,6.336676580068592e-10,4.459648116133211e-05,4.082372679827681e-09,4.780835624359462e-10,0.0007017855360705364,9.37291275072502e-08,7.338776584653106e-11,1.4583200850649742e-10,5.754544957105188e-05,1.1003572965546614e-08,2.5031897664706167e-10,0.00828218293997684,0.010279662757010243,9.007341586449941e-11,0.0004978343333003051,5.354841619724662e-10,2.517654087836389e-10,0.004626389487258741,4.765346670827239e-09,7.050846730721736e-09,3.012848774529014e-09,2.7694328065082397e-11,2.1051510746255853e-10,0.09405436953277856,3.5732073429174385e-10,5.826884199535928e-11,7.343398813053746e-11,4.426491705721329e-08,1.8192901688729039e-06,0.5316620127221383,2.3974479102736068e-09,2.073428952556164e-10,2.1085229129725564e-06,1.5041386357956132e-10,1.0087216739698515e-05,2.5197853706582037e-11,1.5338013928058577e-05,6.202766948294042e-08,1.442965206473338e-10,8.269211714476278e-16,0.0006114932578021824,1.31026409775965e-11,8.979168546072178e-10,1.8150916385803377e-10,0.00041141382069214376,5.346355826551451e-10,1.9839793312224837e-10,0.011805106708331545,4.017882722138337e-08,5.6668327937899016e-11,0.008689879678610566,1.0051914095023727e-09,1.2502334990660895e-08,5.060562949116297e-10,4.987624539884559e-16,1.8746090220337803e-10,1.5623666681948387e-10,1.911440440468567e-05,1.1757752196501273e-08,3.49882744321484e-06,1.5536549840355286e-09,1.390772402390456e-12,6.84724980737634e-06,0.0001343614521975365,4.793408351806965e-09,6.907671523789946e-10,8.020390748740368e-07,1.5289793238281015e-10,0.0005065325617135151,6.034193102815929e-05,7.660062497319536e-11,2.002199089307871e-09,2.8826260113666445e-08,2.132056732659064e-10,1.692373936872679e-10,2.0904028311611103e-09,0.007473072617271205,3.8892232792902574e-11,3.9457311491313816e-11,4.991326389515357e-10
15.0,,cc,0.0018743755348960272,15.0,1.458,2.4352904297740363e-10,1.4355287623689264e-08,0.3189547965588539,3.6924701668882e-10,0.00022901934721606852,2.2664292571259783e-09,3.057664576871954e-10,0.001561378540252548,4.500346329936494e-08,4.629735637276621e-11,9.41862354157436e-11,5.440835917885098e-05,1.0378143553389458e-08,1.5992146211785556e-10,0.008096359326539654,0.009730532055826318,5.191409171466549e-11,0.00034143425638753517,3.452008565942992e-10,1.4379929109437308e-10,0.008547656562767686,2.2585474819081375e-09,3.427750701521193e-09,1.9115455767242653e-09,1.7448530497710826e-11,1.3727071333628712e-10,0.08812854356815832,2.1829921725003694e-10,3.7306306306306304e-11,4.473845369960124e-11,2.0925040614384876e-08,1.924546300398759e-06,0.5301225880494167,1.5278682838576281e-09,1.236130409097622e-10,2.2130977699010485e-06,9.818630926007974e-11,2.5336759710530205e-05,1.5747682764731944e-11,1.7741431472456063e-05,5.707970949638163e-08,8.521741249446167e-11,2.143708462560922e-19,0.0005871459297001921,7.81741374981539e-12,5.379495643184167e-10,1.145177964850096e-10,0.0001496315167626643,3.22443516467287e-10,1.2563653817752177e-10,0.010906064909171466,1.968836287106779e-08,3.6190370698567424e-11,0.017909186013882736,6.497791869738591e-10,1.1145227623689265e-08,3.0471023482498894e-10,5.367508492098656e-22,1.455316792202038e-10,9.590624427706396e-11,1.8071924383399795e-05,6.414987963373209e-09,3.701464318416778e-06,9.257344336139418e-10,8.685866194062915e-13,2.9303560404666957e-05,0.0001310440909762221,2.08171614237188e-09,4.2246728695909026e-10,1.7859769605671245e-06,1.0699076945798256e-10,0.0011468171889577612,3.25464480874317e-05,4.458920395805642e-11,1.167774331708758e-09,6.27613351055974e-08,1.354871296706543e-10,1.0740430734012702e-10,1.2407738074139715e-09,0.003270611431103235,2.483628710677891e-11,2.48394624132329e-11,3.215182395510265e-10
