mass,lifetime,type,Z,mass_final,remnant_mass,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
40.0,4709000.0,hn,5.59474797847092e-06,40.0,2.8280000000000003,0.3947581004039423,0.3124983753786401,5.344038345989249e-07,2.707090701147188e-13,8.139597361782324e-08,0.0099020296178558,2.275800982141053e-06,0.1941676103286659,4.0277023176683533e-07,0.025397661111974,6.261238112338997e-05,0.0104858460447545,0.0002324475715413,0.014785075947934,2.3450107628478945e-05,0.0111135466681279,1.0734914402634251e-05,0.0020215731870373,6.181451945371756e-06,0.0018667250783072,2.664557091466428e-07,4.030590864652655e-05,3.6734303167835136e-06,0.0003513695935545,2.494588408125997e-05,0.0212890540313823,8.028005592184982e-05,0.0007846905937112,1.0486081354017031e-05,7.951067084298886e-05,2.2290620762872722e-08,4.5906714218807057e-08,5.980114252951315e-11,7.90975514513707e-10,1.4781058278224809e-12,1.4412076780476439e-11,6.738436223838161e-16,1.1418061287544922e-14,2.8969101703716303e-15,1.461813310855875e-15,1.0359040319285865e-17,7.983137037260406e-17,3.806186006462761e-17,2.1257954511077512e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,3771000.0,hn,0.0286500347710761,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.0232204045290795,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.0188460845106161,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.01530322647093,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.009892250062533,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.0062947699060105,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.004163189861658,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.0027879869206118,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.001874375534896,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.000700620295978,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.0002640369638765,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,0.0001000990162228,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,3.812561042971056e-05,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
60.0,3771000.0,hn,5.59474797847092e-06,60.0,1.932,0.3231572614760149,0.3260455714545726,1.9210310338347933e-07,2.001900078754978e-13,4.896658909428276e-08,0.0174221032035861,1.995449880742519e-06,0.1877122667943896,2.488041379948418e-07,0.0246676281506862,7.103244536120971e-05,0.0160573378046557,0.0002309069546249,0.0259371210887696,2.7956779084088392e-05,0.0179868818239603,1.1563193890534409e-05,0.0032331907958156,6.615125450992671e-06,0.0029613631337263,2.598868767286833e-07,7.614713466626516e-05,4.307575938002595e-06,0.0005549472153432,4.024782798528834e-05,0.0518008429243037,0.0001003087158889,0.001740788052764,2.0720010305893578e-05,0.0001299562662615,2.975897542756493e-08,1.086855676995986e-07,5.7254726278354726e-11,1.726024072946902e-09,1.4769411265273813e-12,3.033832896669692e-11,2.581404466201148e-15,8.636710557500987e-15,2.978340115654925e-15,1.9382956534686012e-14,1.3291835416826373e-15,1.2052159493119256e-14,1.0853146197824974e-14,3.366829062750433e-15,6.747313942335291e-15,2.4342559712496616e-15,3.476341717397445e-15,2.18776672767692e-16,3.067394397282891e-15,1.0190532043462002e-15,1.0569914279151743e-14,1.6912305075913846e-15,1.5549444188060117e-14,7.183223867415995e-16,9.175185188000724e-15,1.9641390532366527e-15,1.4153413423211788e-14,3.570982419353768e-15,5.394350008663242e-14,1.961665578476585e-14,3.958790053616448e-15,2.101564954446513e-14,3.467918719113107e-15,3.1880850559806815e-14,5.27036881697569e-15,1.125594528425022e-14,1.6498637254412618e-15,4.288848361153821e-15,6.599602831118631e-16,3.641779614036705e-15,8.06132465438993e-16,9.147104100149934e-15,3.978497436736504e-15,1.3823693421821254e-13,5.524282958285217e-14,3.133848415380163e-13,1.754847609146159e-13,4.211881414504724e-14,4.9287431162653736e-18,6.1235095105217645e-22,0.0,0.0,0.0
